facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
128247,113422,5053575410.0,406,,11,3,sandia crust pizza co,2904 indian school rd ne,albuquerque,nm,87106,sandia crust pizza co llc,,2904,indian school,rd,ne,food service establishment,2021-01-13 00:00:00,covid response,da2vxvfnj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,50
117224,104752,5052750828.0,406,,11,3,twisters #6,7600 jefferson st ne #29,albuquerque,nm,87109,vkc delights group llc,,7600,jefferson,st,ne,food service establishment,2021-03-10 00:00:00,covid response,daexcibsd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,50
126789,112511,5053459936.0,406,,11,3,dominos pizza,2400 12th st nw bldg c,albuquerque,nm,87104,dominos pizza,,2400,12th,st,nw,food service establishment,2020-12-17 00:00:00,covid response,dagvq9qw2,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,50
86250,78420,5052498865.0,406,,11,3,subway,333 montano rd nw ste b,albuquerque,nm,87107,trujillo management consultants llc,consulting,333,montano,rd,nw,food service establishment,2021-01-12 00:00:00,covid response,dalga9kmh,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,50
114242,102208,5054408070.0,406,,6,2,tia bs la wafflearia,3710 campus av ne,albuquerque,nm,87106,la wafflearia inc,,3710,campus,av,ne,food service establishment,2021-01-27 00:00:00,covid response,da4pg4ali,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,72,50
11622,10366,5052554401.0,406,,11,3,gyros diner,106 cornell dr se ,albuquerque,nm,87106,gyros diner,restaurant,106,cornell,dr,se,food service establishment,2021-02-05 00:00:00,covid response,daakouucc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,50
45059,42537,5053413600.0,407,,35,3,drury inn & suites albuquerque,4310 the 25 way ne ,albuquerque,nm,87109,drury southwest inc,inn,4310,the 25 way,,ne,limited menu,2021-02-04 00:00:00,covid response,darecy3ax,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,72,50
36048,10281,5052994155.0,406,,11,3,mcdonalds 4654,2200 central av se ,albuquerque,nm,87108,lpg enterprises inc,restaurant,2200,central,av,se,food service establishment,2020-12-07 00:00:00,covid response,daeshzofi,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,50
127894,113154,5052424900.0,406,,11,3,sister,407 central av nw,albuquerque,nm,87102,baby panther inc,,407,central,av,nw,food service establishment,2021-01-22 00:00:00,covid response,dakj6ry5r,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,50
1428,1268,2486979000.0,402,,11,3,la petite academy,4910 kachina st nw ,albuquerque,nm,87120,la petite academy inc,inst kitchen,4910,kachina,st,nw,childcare,2021-01-21 00:00:00,covid response,danravekr,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
37385,35063,5053459411.0,601,,11,3,costco wholesale 116,1420 renaissance blvd ne ,albuquerque,nm,87108,costco wholesale corporation,bakery/grocery/rest,1420,renaissance,blvd,ne,retail -grocery,2020-12-07 00:00:00,covid response,dabf7rznx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
104505,93922,,609,,35,2,sprouts farmers market,5112 lomas blvd ne,albuquerque,nm,87110,sunflower farmers markets llc,,5112,lomas,blvd,ne,retail - meat/seafood,2020-11-06 00:00:00,covid response,da6pw3nlo,csp corrected on site,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
31468,29294,5052320900.0,406,,35,3,2000 vietnam restaurant,601 san mateo blvd se ,albuquerque,nm,87108,2000 vietman restaurant,restaurant,601,san mateo,blvd,se,food service establishment,2020-12-07 00:00:00,covid response,daij52wku,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
122974,21242,,406,,11,3,starbucks coffee 5791,1000 rio grande blvd nw ste d,albuquerque,nm,87104,starbucks corp,,1000,rio grande,blvd,nw,food service establishment,2021-02-04 00:00:00,covid response,dahwdu8m4,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
128271,113445,6195497305.0,1002,,35,3,mama zahira foodies,6320 zuni rd se,albuquerque,nm,87108,riadh seheem,,6320,zuni,rd,se,mobile food unit,2020-11-13 00:00:00,covid response,damj01lwc,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
14548,13144,5058834321.0,406,,11,3,chilis grill & bar 111,6909 menaul blvd ne ,albuquerque,nm,87110,brinker restaurant corporation,bar/restaurant,6909,menaul,blvd,ne,food service establishment,2020-11-17 00:00:00,covid response,dak8o3osn,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
10763,9539,5052601366.0,601,,11,3,whole foods market,2103 carlisle blvd ne ,albuquerque,nm,87106,wild oats market inc,grocery/restaurant,2103,carlisle,blvd,ne,retail -grocery,2020-12-18 00:00:00,covid response,dap3kqtah,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
91838,80274,9725375936.0,607,,11,3,circle k 1255,12900 indian school rd ne ,albuquerque,nm,87112,circle k stores inc,convienence store,12900,indian school,rd,ne,retail - self service & prepackage foods,2021-01-15 00:00:00,covid response,daogrwuxm,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
91838,80274,9725375936.0,607,,11,3,circle k 1255,12900 indian school rd ne ,albuquerque,nm,87112,circle k stores inc,convienence store,12900,indian school,rd,ne,retail - self service & prepackage foods,2021-01-11 00:00:00,covid response,da9zytnke,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
126229,112202,5058899315.0,406,,11,3,east ocean chinese restaurant,3601 carlisle blvd ne,albuquerque,nm,87110,east ocean llc,,3601,carlisle,blvd,ne,food service establishment,2020-12-03 00:00:00,covid response,dahd0nds6,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
56507,7182,5059243015.0,406,,11,3,hatch chile fresh new mexican,3041 university blvd se,albuquerque,nm,87106,nm food distributors inc,food service,3041,university,blvd,se,food service establishment,2021-02-02 00:00:00,covid response,danrvc4ac,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
421,131,5052432722.0,405,,11,3,bueno foods,2001 4th st sw ,albuquerque,nm,87102,bueno foods,processor,2001,4th,st,sw,food processor,2021-02-25 00:00:00,covid response,dam2bu0ur,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
117860,105326,,607,,11,3,speedway 8925,135 candelaria rd nw,albuquerque,nm,87107,western refining retail llc,,135,candelaria,rd,nw,retail - self service & prepackage foods,2021-02-17 00:00:00,covid response,daxq2mtda,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
125678,111923,5052421718.0,409,,11,3,mission achievement and success,4801 ross pl se,albuquerque,nm,87106,canteen of central nm,,4801,ross,pl,se,non school,2021-02-03 00:00:00,covid response,daaoiasgk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
47533,15236,5052683883.0,601,,11,3,family dollar stores of nm 5506,5950 gibson blvd se,albuquerque,nm,87108,family dollar inc 2828,retailer,5950,gibson,blvd,se,retail -grocery,2020-11-21 00:00:00,covid response,daxvhocu5,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
51095,47660,5058214200.0,404,,11,3,las palomas nursing & rehab ctr,8100 palomas av ne ,albuquerque,nm,87109,peak medical corp,health facility,8100,palomas,av,ne,institutional kitchen,2021-02-24 00:00:00,covid response,daxsmqjx5,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
128378,113547,5055459585.0,606,,11,3,murphy express #8909,221 unser blvd sw,albuquerque,nm,87121,murphy oil usa inc,,221,unser,blvd,sw,retail - prepackage only,2020-12-14 00:00:00,covid response,dapf7gokx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
124903,111409,5052922516.0,607,,35,3,kicks 66,1200 wyoming blvd nw,albuquerque,nm,87112,shwan llc,,1200,wyoming,blvd,nw,retail - self service & prepackage foods,2020-12-09 00:00:00,covid response,damor70ea,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
97859,88302,,406,,11,3,pericos taco and burritos,10401 golf course av ste 101,albuquerque,nm,87114,red and green inc,,10401,golf course,av,,food service establishment,2020-11-09 00:00:00,covid response,daronvr3y,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
4921,4115,5058220422.0,406,,35,3,tanoan country club,10801 academy rd ne ,albuquerque,nm,87111,american golf corp.,bars/rests/pools,10801,academy,rd,ne,food service establishment,2021-02-24 00:00:00,covid response,daiohjjtw,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
126426,112295,5052544749.0,406,,11,3,which wich 070,2300 central av se ste d,albuquerque,nm,87106,tl central llc,,2300,central,av,se,food service establishment,2021-02-25 00:00:00,covid response,da5pguyor,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
127340,112849,5054451545.0,406,,11,3,nexus brewery,1511 broadway blvd se,albuquerque,nm,87102,nexus brewery llc,,1511,broadway,blvd,se,food service establishment,2021-03-17 00:00:00,covid response,dacf560t6,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
127021,112642,5058327237.0,405,,11,3,three sisters kitchen,109 gold av sw,albuquerque,nm,87102,three sisters kitchen,,109,gold,av,sw,food processor,2020-12-08 00:00:00,covid response,daiivxbw5,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
6875,5909,,406,,11,3,burger king 5156,101 lomas blvd ne ,albuquerque,nm,87102,burger king,restaurant,101,lomas,blvd,ne,food service establishment,2021-03-04 00:00:00,covid response,dakuet4hg,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
128342,113512,5057129436.0,406,,35,3,starbucks,3501 menaul blvd ne,albuquerque,nm,87107,starbucks corporation,,3501,menaul,blvd,ne,food service establishment,2021-01-19 00:00:00,covid response,dau4hz7gx,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
125994,112081,5055085569.0,402,,11,3,preschool impressions llc,4301 atrisco dr nw,albuquerque,nm,87120,preschool impressions llc,,4301,atrisco,dr,nw,childcare,2021-01-26 00:00:00,covid response,dau2undzd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
125884,112019,5052002344.0,406,,11,3,canteen llc,417 tramway blvd ne ste 1,albuquerque,nm,87123,canteen llc,,417,tramway,blvd,ne,food service establishment,2021-01-11 00:00:00,covid response,da3cus611,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
79161,72277,5052421234.0,402,,11,3,springstone montessori school,1615 randolph ct se,albuquerque,nm,87106,randolph spring corp,child care,1615,randolph,ct,se,childcare,2021-03-05 00:00:00,covid response,da51keusn,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
128378,113547,5055459585.0,606,,11,3,murphy express #8909,221 unser blvd sw,albuquerque,nm,87121,murphy oil usa inc,,221,unser,blvd,sw,retail - prepackage only,2020-12-14 00:00:00,covid response,dapf7gokx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
123315,98839,5058319300.0,406,,35,3,ladera grille,3401 ladera dr nw,albuquerque,nm,87120,espinoza p e golf llc,,3401,ladera,dr,nw,food service establishment,2021-02-01 00:00:00,covid response,daff76jsl,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
126691,112464,5052600677.0,406,,35,3,starbucks,2550 central av se,albuquerque,nm,87106,starbucks,,2550,central,av,se,food service establishment,2020-12-08 00:00:00,covid response,dasor0kpy,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
3322,2717,5052660550.0,406,,11,3,frontier restaurant,2400 central av se ,albuquerque,nm,87106,frontier restaurant,restaurant/aux kitch,2400,central,av,se,food service establishment,2020-12-01 00:00:00,covid response,daqqaokf0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
117218,104754,5052750828.0,406,,35,3,twisters #3,2103 menaul blvd ne,albuquerque,nm,87107,vkc delights group llc,,2103,menaul,blvd,ne,food service establishment,2021-02-04 00:00:00,covid response,dacvupcbh,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
14156,12776,5058847484.0,406,,11,3,comida buena,2200 sunport blvd se ,albuquerque,nm,87106,fresquez concessions inc,cantina/bar,2200,sunport,blvd,se,food service establishment,2020-11-17 00:00:00,covid response,daeztqcfv,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
43489,41072,,409,,11,3,immanuel lutheran church,300 gold st se ,albuquerque,nm,87102,immanuel lutheran church,school,300,gold,st,se,non school,2020-12-16 00:00:00,covid response,dajtsdedt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
128384,113553,5058975933.0,406,,11,3,the whole enchilada,10701 corrales rd nw ste 25,albuquerque,nm,87114,el michoacano llc,,10701,corrales,rd,nw,food service establishment,2020-12-30 00:00:00,covid response,da1phg1eb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
60817,56074,5052551163.0,406,,35,3,el mezquite market llc,201 san pedro dr se ,albuquerque,nm,87108,el mezquite market llc,meat market,201,san pedro,dr,se,food service establishment,2020-12-18 00:00:00,covid response,dakfjjuxp,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
127977,113198,5058994180.0,407,,11,3,chuze fitness,9350 eagle ranch rd nw,albuquerque,nm,87114,rachas inc,,9350,eagle ranch,rd,nw,limited menu,2021-02-12 00:00:00,covid response,daimekqgb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
100087,90181,5052066108.0,606,,35,3,allstar nutrition,6200 coors blvd nw ste a12,albuquerque,nm,87120,axis nutrition llc,,6200,coors,blvd,nw,retail - prepackage only,2021-01-06 00:00:00,covid response,dasenzber,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
128193,113372,5053177244.0,406,,11,3,flipflops,6110 alameda blvd ne ste 5,albuquerque,nm,87113,flipflops llc,,6110,alameda,blvd,ne,food service establishment,2021-03-03 00:00:00,covid response,dapqai12r,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
127054,112665,5059442313.0,603,,11,3,per ehsii michael pittman facility oob 3/2020 covid 19 ben e keith,1239 e aspen nw,albuquerque,nm,87104,ben e keith,,1239,e aspen,,nw,warehouse,2021-02-09 00:00:00,covid response,dabreukid,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
102868,1806,5057646488.0,404,,11,3,north domingo baca multigenerational center,7521 carmel av ne,albuquerque,nm,87113,coa - dept of senior affairs,,7521,carmel,av,ne,institutional kitchen,2021-02-23 00:00:00,covid response,da98e4zde,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
117224,104752,5052750828.0,406,,11,3,twisters #6,7600 jefferson st ne #29,albuquerque,nm,87109,vkc delights group llc,,7600,jefferson,st,ne,food service establishment,2021-03-10 00:00:00,covid response,daexcibsd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
47754,44953,5052920776.0,406,,35,3,blakes lotaburger 9,9800 central av se ,albuquerque,nm,87123,blakes lotaburger llc,restaurant,9800,central,av,se,food service establishment,2021-02-18 00:00:00,covid response,daquulfpu,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
127239,112766,5053458866.0,406,,35,3,burger king,5608 4th st nw,albuquerque,nm,87107,m & m brothers,,5608,4th,st,nw,food service establishment,2020-11-25 00:00:00,covid response,daat8ywvd,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
98859,89145,5058372827.0,406,,6,14,rexs hamburgers,5555 montgomery blvd ne ste 16,albuquerque,nm,87109,big cat corp,,5555,montgomery,blvd,ne,food service establishment,2020-12-18 00:00:00,covid response,dadgavri1,unsatisfactory,immediate closure,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
127555,112970,5059003766.0,406,,11,3,wienerschnitzel #855,1440 gibson blvd se,albuquerque,nm,87106,john trujillo,,1440,gibson,blvd,se,food service establishment,2020-12-03 00:00:00,covid response,daiz0gwb1,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
115596,90448,6128040951.0,406,,35,3,jimmy johns 2076,5011 montgomery blvd ne ste b,albuquerque,nm,87109,gtw investments llc,,5011,montgomery,blvd,ne,food service establishment,2020-12-17 00:00:00,covid response,dabhmqjao,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,73,50
11622,10366,5052554401.0,406,,11,3,gyros diner,106 cornell dr se ,albuquerque,nm,87106,gyros diner,restaurant,106,cornell,dr,se,food service establishment,2021-02-05 00:00:00,covid response,daakouucc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,50
77493,70819,4253136275.0,601,,11,3,costco wholesale 1016,9955 coors bypass blvd nw ,albuquerque,nm,87114,costco wholesale corporation,wholesale/retail,9955,coors bypass,blvd,nw,retail -grocery,2021-01-13 00:00:00,covid response,damgdtvjw,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
125875,112013,5058507482.0,406,,11,3,taco bell 32393,10600 unser blvd nw,albuquerque,nm,87114,alvarado concepts llc,,10600,unser,blvd,nw,food service establishment,2021-02-23 00:00:00,covid response,dabzlp2lm,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
126544,112380,5052617768.0,408,,11,3,tierra adentro charter school,1905 mountain rd nw,albuquerque,nm,87104-1452,tierra adentro charter school,,1905,mountain,rd,nw,school,2021-02-19 00:00:00,covid response,das00m8ns,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
21367,19642,9153321301.0,607,,11,3,dk #709,2120 broadway blvd se ,albuquerque,nm,87102,scs beverage inc,retailer,2120,broadway,blvd,se,retail - self service & prepackage foods,2021-01-27 00:00:00,covid response,dawce0omo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
48483,45612,5052927300.0,601,,11,3,vitamin cottage natural fd mkt,4420 wyoming blvd ne ,albuquerque,nm,87111,vit cottage natural fd mkt inc,retail sales,4420,wyoming,blvd,ne,retail -grocery,2021-03-04 00:00:00,covid response,da0yjbbia,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
127224,112755,5055391203.0,606,,35,3,family dollar,1400 gibson blvd se,albuquerque,nm,87106,family dollar stores of nm,,1400,gibson,blvd,se,retail - prepackage only,2020-11-20 00:00:00,covid response,daz4eojx7,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
127977,113198,5058994180.0,407,,11,3,chuze fitness,9350 eagle ranch rd nw,albuquerque,nm,87114,rachas inc,,9350,eagle ranch,rd,nw,limited menu,2021-02-12 00:00:00,covid response,daimekqgb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
89742,21,5052172860.0,606,,35,3,walgreens 12004,8011 ventura st ne ,albuquerque,nm,87122,walgreens co,retail drug/sundries,8011,ventura,st,ne,retail - prepackage only,2020-11-11 00:00:00,covid response,dalqz7lr1,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
3851,3178,5058565232.0,606,,11,3,gnc store 6643,6300 san mateo blvd ne ,albuquerque,nm,87109,general nutrition corporation,retail vitamins,6300,san mateo,blvd,ne,retail - prepackage only,2021-01-05 00:00:00,covid response,dazuzhr8i,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
118908,106198,5055504818.0,409,,11,3,old town catering co,4000 st joseph pl nw,albuquerque,nm,87120,old town catering co,,4000,st joseph,pl,nw,non school,2021-01-20 00:00:00,covid response,da0ffvcdo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
128401,113570,5056395528.0,406,,11,3,abq burrito,2930 candelaria rd ne,albuquerque,nm,87107,abq burrito inc,,2930,candelaria,rd,ne,food service establishment,2020-12-03 00:00:00,covid response,daonxqh0f,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
76262,69738,5053438500.0,406,,11,3,twin peaks restaurant,4441 the 25 way ne ,albuquerque,nm,87109,tp franchise albuquerque llc,restaurant and bar,4441,the 25 way,,ne,food service establishment,2021-02-04 00:00:00,covid response,dafamocle,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
117316,104837,5058504259.0,406,,35,3,urban hotdog company,10250 cottonwood park dr nw,albuquerque,nm,87114,uhdp llc,,10250,cottonwood park,dr,nw,food service establishment,2020-12-11 00:00:00,covid response,dafffyat2,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
21290,19586,5059220046.0,601,,11,3,sams club 4703,10600 coors bypass blvd nw ,albuquerque,nm,87114,sams east inc,retail,10600,coors bypass,blvd,nw,retail -grocery,2020-11-21 00:00:00,covid response,daxyd8gk8,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
120123,107235,5052002290.0,406,,6,2,thai heritage & vegan,3804 central av se,albuquerque,nm,87108,wealth llc,,3804,central,av,se,food service establishment,2020-11-12 00:00:00,covid response,dabrxmkot,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
86358,78513,5058398200.0,402,,11,3,kids world coors llc,3501 coors blvd nw ste g,albuquerque,nm,87120,kids world coors llc,childcare and learning,3501,coors,blvd,nw,childcare,2021-02-01 00:00:00,covid response,daxqbb6lj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
127776,113087,5755209292.0,406,,35,3,papa johns pizza,2206 central av se,albuquerque,nm,87106,working better together llc,,2206,central,av,se,food service establishment,2020-12-01 00:00:00,covid response,da6x0ziuy,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
18868,17265,5053430466.0,406,,35,3,luigis restaurant,6225 4th st nw ,albuquerque,nm,87107,luigi's restaurant,restaurant,6225,4th,st,nw,food service establishment,2020-11-09 00:00:00,covid response,dapq1ibf0,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
19829,18188,5052996402.0,406,,11,3,siam cafe thai cuisine,5500 san mateo blvd ne ,albuquerque,nm,87109,siam cafe,restaurant,5500,san mateo,blvd,ne,food service establishment,2021-01-22 00:00:00,covid response,daf39l3y7,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
14548,13144,5058834321.0,406,,11,3,chilis grill & bar 111,6909 menaul blvd ne ,albuquerque,nm,87110,brinker restaurant corporation,bar/restaurant,6909,menaul,blvd,ne,food service establishment,2020-11-17 00:00:00,covid response,dak8o3osn,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
127286,112805,5053433030.0,406,,11,3,dominos pizza,5920 holly av ne ste b,albuquerque,nm,87113,pecos valley pizza inc,,5920,holly,av,ne,food service establishment,2020-11-24 00:00:00,covid response,dac03p403,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
116067,103759,5052662305.0,406,,35,3,ajiaco colombian bistro,3216 silver av se,albuquerque,nm,87106,pedro julio sabogal,,3216,silver,av,se,food service establishment,2021-03-19 00:00:00,covid response,dan4hn7zf,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
11114,9888,5052559298.0,406,,35,3,golden eggroll express,5910 gibson blvd se ,albuquerque,nm,87108,golden eggroll express,restaurant,5910,gibson,blvd,se,food service establishment,2021-02-12 00:00:00,covid response,dauhpxpfn,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
124428,110992,5059984663.0,407,,35,3,homewood suites hotel,5400 san antonio dr ne,albuquerque,nm,87109,mountain west lodging llc,,5400,san antonio,dr,ne,limited menu,2020-12-31 00:00:00,covid response,da5xz18kf,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
56890,52681,5052925744.0,406,,11,3,burger king 14034,9380 coors rd nw ,albuquerque,nm,87114,burger king #14034,restaurant,9380,coors,rd,nw,food service establishment,2021-02-25 00:00:00,covid response,da0x3fz0i,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
127239,112766,5053458866.0,406,,35,3,burger king,5608 4th st nw,albuquerque,nm,87107,m & m brothers,,5608,4th,st,nw,food service establishment,2020-11-25 00:00:00,covid response,daat8ywvd,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
128103,113304,5053045995.0,406,,11,3,rio grande beef jerky co,4501 4th st nw ste e,albuquerque,nm,87107,bridgette lueras,,4501,4th,st,nw,food service establishment,2021-02-17 00:00:00,covid response,da2kyv8ox,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
45108,11416,5052391181.0,406,,35,3,jimmys cafe,7007 jefferson ne ste f,albuquerque,nm,87110,reynolds enterprise,restaurant,7007,jefferson,,ne,food service establishment,2021-03-10 00:00:00,covid response,dajcmo131,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
126630,112433,5054332795.0,406,,11,3,the shop/nightshift,2933 monte vista blvd ne,albuquerque,nm,87106,the shop abq llc,,2933,monte vista,blvd,ne,food service establishment,2021-02-17 00:00:00,covid response,da1imordh,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
88815,14705,5052966940.0,406,,35,3,sadies dining room,15 hotel cir ne,albuquerque,nm,87123,mcrogers inc,restaurant,15,hotel,cir,ne,food service establishment,2021-02-23 00:00:00,covid response,dazxzz6ub,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
76408,69865,5053460533.0,607,,11,3,sams regent pharmacy,7120 wyoming blvd ne ste 7b,albuquerque,nm,87109,jaysix enterprises llc,,7120,wyoming,blvd,ne,retail - self service & prepackage foods,2021-01-11 00:00:00,covid response,datya2hxj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
90460,75314,5054890101.0,607,,35,3,m and m stores 4,1316 yale blvd se ,albuquerque,nm,87106,m and m stores inc,retail,1316,yale,blvd,se,retail - self service & prepackage foods,2020-11-17 00:00:00,covid response,dal3hr60b,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
125633,111900,5058819565.0,402,,35,3,noahs ark childrens academy,4001 montgomery blvd ne,albuquerque,nm,87109,noahs ark childerns academy,,4001,montgomery,blvd,ne,childcare,2020-12-11 00:00:00,covid response,da9wix0xq,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,50
72211,18064,9086880888.0,606,,11,3,bed bath & beyond,3601 old airport rd nw ste a,albuquerque,nm,87114,bed bath & beyond inc,retail sales,3601,old airport,rd,nw,retail - prepackage only,2021-03-01 00:00:00,covid response,daiwr0pai,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
128401,113570,5056395528.0,406,,11,3,abq burrito,2930 candelaria rd ne,albuquerque,nm,87107,abq burrito inc,,2930,candelaria,rd,ne,food service establishment,2020-12-03 00:00:00,covid response,daonxqh0f,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,50
