facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
121411,108298,5053637261.0,406,,35,3,slice parlor,9904 montgomery blvd ne,albuquerque,nm,87111,slice parlor 5150 llc,,9904,montgomery,blvd,ne,food service establishment,2020-12-21 00:00:00,covid response,da4jgwhk1,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,56,5
115218,103053,5053441555.0,407,,11,3,days inn and suites,5101 ellison st ne,albuquerque,nm,87109,ganjawala and kholwad llc,,5101,ellison,st,ne,limited menu,2021-02-12 00:00:00,covid response,dac0xndmi,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,56,5
128333,113503,5057051601.0,606,,11,3,tiny grocer abq,422 san felipe st nw ste a,albuquerque,nm,87104,old town herbal llc,,422,san felipe,st,nw,retail - prepackage only,2020-11-10 00:00:00,covid response,dab0dugjm,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,56,5
9984,8807,5052428445.0,406,,11,3,steves ice cream & java,323 romero st nw ,albuquerque,nm,87104,steven chamberlin,restaurant,323,romero,st,nw,food service establishment,2021-01-27 00:00:00,covid response,dai0fvy7e,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,57,5
15786,14323,5058228855.0,501,,35,3,stoneface tavern,8201 san pedro dr ne,albuquerque,nm,87113,mcccviii llc,bar & restaurant,8201,san pedro,dr,ne,bar,2020-11-02 00:00:00,covid response,da6chdm0l,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,57,5
75766,55859,5053210196.0,406,,35,3,i scream ice cream,2000 carlisle blvd ne ,albuquerque,nm,87110,bill warren,ice cream,2000,carlisle,blvd,ne,food service establishment,2021-03-08 00:00:00,covid response,da4dikg8f,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,57,5
71381,61674,5052663885.0,606,,11,3,dollar general store 10762,4910 lomas blvd ne ste a,albuquerque,nm,87110,dolgen corp inc,retail sales,4910,lomas,blvd,ne,retail - prepackage only,2020-11-04 00:00:00,covid response,dao2qqsch,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,57,5
104855,94212,5059086489.0,406,,6,2,lindo mexico ii,7209 central av ne,albuquerque,nm,87123,lindo mexico ii llc,,7209,central,av,ne,food service establishment,2021-01-04 00:00:00,covid response,dadsggbh2,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,57,5
2990,2445,5058842999.0,402,,11,3,la puerta de los ninos,3001 trellis dr nw,albuquerque,nm,87107,la puerta de los ninos day c,inst kitchen,3001,trellis,dr,nw,childcare,2021-02-17 00:00:00,covid response,dasd3b0gr,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,58,5
124903,111409,5052922516.0,607,,35,3,kicks 66,1200 wyoming blvd nw,albuquerque,nm,87112,shwan llc,,1200,wyoming,blvd,nw,retail - self service & prepackage foods,2021-03-04 00:00:00,covid response,datim3j6r,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,58,5
127776,113087,5755209292.0,406,,35,3,papa johns pizza,2206 central av se,albuquerque,nm,87106,working better together llc,,2206,central,av,se,food service establishment,2020-12-01 00:00:00,covid response,da6x0ziuy,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,58,5
77275,70629,3618545446.0,406,,11,3,jasons deli,3410 nm 528 nw 101 ,albuquerque,nm,87114,coastal deli inc,food service,3410,nm 528,,nw,food service establishment,2021-02-19 00:00:00,covid response,daxhx2hww,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,58,5
128271,113445,6195497305.0,1002,,35,3,mama zahira foodies,6320 zuni rd se,albuquerque,nm,87108,riadh seheem,,6320,zuni,rd,se,mobile food unit,2020-11-13 00:00:00,covid response,damj01lwc,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,58,5
99680,89831,5053441819.0,607,,11,3,edith chevron,501 candelaria rd ne,albuquerque,nm,87107,brewer oil co,,501,candelaria,rd,ne,retail - self service & prepackage foods,2020-11-03 00:00:00,covid response,daiqmx1fj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,59,5
6153,5246,5058883611.0,406,,11,3,macs steak n rough,4515 menaul blvd ne ,albuquerque,nm,87110,fresquez  inc.,restaurant,4515,menaul,blvd,ne,food service establishment,2020-11-04 00:00:00,covid response,dagqkvx83,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,59,5
36048,10281,5052994155.0,406,,11,3,mcdonalds 4654,2200 central av se ,albuquerque,nm,87108,lpg enterprises inc,restaurant,2200,central,av,se,food service establishment,2020-11-17 00:00:00,covid response,danu0sfey,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,59,5
122971,109714,5052429661.0,406,,11,3,la familiar de patty,1611 4th st nw,albuquerque,nm,87102,la familiar de patty,,1611,4th,st,nw,food service establishment,2021-01-22 00:00:00,covid response,dahxkhcgs,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,59,5
88815,14705,5052966940.0,406,,35,3,sadies dining room,15 hotel cir ne,albuquerque,nm,87123,mcrogers inc,restaurant,15,hotel,cir,ne,food service establishment,2021-02-23 00:00:00,covid response,dazxzz6ub,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,59,5
6698,5738,5057975552.0,406,,35,3,cold stone creamery 258,8100 wyoming blvd ne m2,albuquerque,nm,87113,willis investment corporation,ice cream sales,8100,wyoming,blvd,ne,food service establishment,2021-02-02 00:00:00,covid response,dae8ntwmn,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,60,5
128123,113318,5055395445.0,406,,35,3,ihatov,3400 central av se,albuquerque,nm,87106,ihatov llc,,3400,central,av,se,food service establishment,2020-12-08 00:00:00,covid response,daswtv4cz,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,60,5
127954,113185,7573215527.0,606,,35,3,dollar tree #8068,6211 4th st nw ste 13 a,albuquerque,nm,87107,dollar tree stores inc,,6211,4th,st,nw,retail - prepackage only,2020-11-09 00:00:00,covid response,dan5sks9a,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,60,5
47768,44953,5053441190.0,406,,35,3,blakes lotaburger 56,1617 indian school rd nw ,albuquerque,nm,87104,blakes lotaburger llc,restaurant,1617,indian school,rd,nw,food service establishment,2021-01-28 00:00:00,covid response,dakojbe9f,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,60,5
126841,112543,5052554248.0,406,,11,3,hurricanes,4330 lomas blvd ne,albuquerque,nm,87110,a and t enterprises llc,,4330,lomas,blvd,ne,food service establishment,2020-11-17 00:00:00,covid response,datdm58v0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,60,5
123673,96483,5057969020.0,406,,11,3,freddys frozen custard,131 coors blvd nw,albuquerque,nm,87121,ffc new mexico llc,,131,coors,blvd,nw,food service establishment,2020-12-30 00:00:00,covid response,daud0hhye,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,61,5
95101,85912,5052329658.0,406,,11,3,kaps,5801 central av ne,albuquerque,nm,87108,nick kapnison,,5801,central,av,ne,food service establishment,2021-01-11 00:00:00,covid response,dahq0sml3,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,61,5
119619,106810,,607,,11,3,7 eleven #739,1517 gibson blvd se,albuquerque,nm,87106,scs beverage inc,,1517,gibson,blvd,se,retail - self service & prepackage foods,2020-12-21 00:00:00,covid response,dasfn452h,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,61,5
47754,44953,5052920776.0,406,,35,3,blakes lotaburger 9,9800 central av se ,albuquerque,nm,87123,blakes lotaburger llc,restaurant,9800,central,av,se,food service establishment,2021-02-18 00:00:00,covid response,daquulfpu,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,61,5
63438,7736,5053460135.0,601,,11,3,target store t-2031,6100 paseo del norte blvd ne ,albuquerque,nm,87113,target corporation,retail store,6100,paseo del norte,blvd,ne,retail -grocery,2020-11-14 00:00:00,covid response,da0128731,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,61,5
125245,111702,5052750828.0,406,,11,3,twisters 27,5106 central av se,albuquerque,nm,87108,vkc delights group llc,,5106,central,av,se,food service establishment,2021-02-26 00:00:00,covid response,dal6eeh5z,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,62,5
1558,36280,5058565274.0,601,,11,3,wal mart 824,8000 academy rd ne ,albuquerque,nm,87111,wal mart stores east  lp,restaurant,8000,academy,rd,ne,retail -grocery,2020-11-10 00:00:00,covid response,daoolr5qp,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,62,5
120756,102517,5054637820.0,406,,11,3,nitro fog creamery,3600 cutler av ne ste 6,albuquerque,nm,87110,squeezed llc,,3600,cutler,av,ne,food service establishment,2020-11-24 00:00:00,covid response,dadppwv18,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,62,5
5899,5015,5053459200.0,406,,11,3,millys restaurant,7308 jefferson st ne ,albuquerque,nm,87109,milly's restaurant,restaurant,7308,jefferson,st,ne,food service establishment,2021-03-10 00:00:00,covid response,daabhkh9i,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,62,5
52146,48823,5057975708.0,606,,11,3,dollar tree 2745,6300 san mateo blvd ne ste g,albuquerque,nm,87109,dollar tree stores inc,retail sales,6300,san mateo,blvd,ne,retail - prepackage only,2020-11-05 00:00:00,covid response,daaltzwre,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,62,5
13285,11935,5058846600.0,406,,35,3,hooters restaurant,4601 san mateo blvd ne ,albuquerque,nm,87109,restaurants of america inc,restaurant,4601,san mateo,blvd,ne,food service establishment,2021-03-08 00:00:00,covid response,daowg0ef8,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,63,5
127089,112684,5052663408.0,406,,35,3,la michoacana de paquime #3 llc,6500 zuni rd se,albuquerque,nm,87108,la michoacana de paquime #3 llc,,6500,zuni,rd,se,food service establishment,2021-03-02 00:00:00,covid response,da3g9sckb,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,63,5
128191,113370,5058215900.0,406,,11,3,village inn restaurant,6300 san mateo blvd ne,albuquerque,nm,87109,bb far north llc,,6300,san mateo,blvd,ne,food service establishment,2020-11-05 00:00:00,covid response,dafh4gt67,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,63,5
77275,70629,3618545446.0,406,,11,3,jasons deli,3410 nm 528 nw 101 ,albuquerque,nm,87114,coastal deli inc,food service,3410,nm 528,,nw,food service establishment,2021-02-19 00:00:00,covid response,daxhx2hww,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,63,5
69766,14857,5059384717.0,406,,35,3,flying star 6,10700 a corrales rd nw ,albuquerque,nm,87114,flying star cafe inc,restaurant,10700,corrales,rd,nw,food service establishment,2021-02-19 00:00:00,covid response,dabw3zdds,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,63,5
124903,111409,5052922516.0,607,,35,3,kicks 66,1200 wyoming blvd nw,albuquerque,nm,87112,shwan llc,,1200,wyoming,blvd,nw,retail - self service & prepackage foods,2021-03-04 00:00:00,covid response,datim3j6r,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,64,5
127069,112675,5058507934.0,406,,35,3,neighbors,2101 vista oeste nw,albuquerque,nm,87120,acoma business holdings of nm,,2101,vista oeste,,nw,food service establishment,2020-12-30 00:00:00,covid response,davjobx1n,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,64,5
128353,113523,5054897196.0,1002,,11,3,sanchez tacos #14,1607 broadway blvd se,albuquerque,nm,87102,carlos sanchez,,1607,broadway,blvd,se,mobile food unit,2020-11-25 00:00:00,covid response,dadbddxgj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,64,5
127577,112987,5058981671.0,406,,35,3,firehouse subs,3707 ellison rd nw ste i,albuquerque,nm,87114,lucaba 751 llc,,3707,ellison,rd,nw,food service establishment,2021-02-18 00:00:00,covid response,da6dr5wa0,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,64,5
126400,112280,5053528282.0,406,,11,3,laguna burger,2400 12th st nw,albuquerque,nm,87107,fuego enterprises llc,,2400,12th,st,nw,food service establishment,2020-12-17 00:00:00,covid response,dahe2r0yt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,64,5
74856,68522,5058993663.0,406,,11,3,taco bell  23838,6551 paradise blvd nw ,albuquerque,nm,87114,alvarado concept llc,,6551,paradise,blvd,nw,food service establishment,2020-12-10 00:00:00,covid response,dacskkxe9,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,65,5
128341,113511,5053222899.0,406,,11,3,garcias kitchen,6390 coors blvd nw,albuquerque,nm,87120,dba original garcias kitchen,,6390,coors,blvd,nw,food service establishment,2020-11-10 00:00:00,covid response,dajzkjn0y,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,65,5
108549,97387,5054048032.0,406,,11,3,m'tucci's kitchina,6001 winter haven dr nw ste m,albuquerque,nm,87120,project development management llc,,6001,winter haven,dr,nw,food service establishment,2021-03-02 00:00:00,covid response,daj6w38i0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,65,5
76408,69865,5053460533.0,607,,11,3,sams regent pharmacy,7120 wyoming blvd ne ste 7b,albuquerque,nm,87109,jaysix enterprises llc,,7120,wyoming,blvd,ne,retail - self service & prepackage foods,2021-01-11 00:00:00,covid response,datya2hxj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,65,5
96045,85268,,601,,35,3,family dollar 8464,6001 lomas blvd ne,albuquerque,nm,87110,family dollar stores of nm inc,,6001,lomas,blvd,ne,retail -grocery,2020-11-13 00:00:00,covid response,davz8zelp,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,65,5
126890,112569,5058901111.0,405,,11,3,paleta bar,10000 coors blvd nw,albuquerque,nm,87114,paleta bar cottonwood llc,,10000,coors,blvd,nw,food processor,2021-01-20 00:00:00,covid response,da5juw0ce,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,66,5
75795,69316,5058315778.0,606,,35,3,duke city fueling,4617 central av nw ,albuquerque,nm,87105,zhs enterprise llc,retail pre-package,4617,central,av,nw,retail - prepackage only,2021-02-02 00:00:00,covid response,dahq0sotc,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,66,5
77275,70629,3618545446.0,406,,11,3,jasons deli,3410 nm 528 nw 101 ,albuquerque,nm,87114,coastal deli inc,food service,3410,nm 528,,nw,food service establishment,2021-02-19 00:00:00,covid response,daxhx2hww,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,66,5
128255,113430,5056397338.0,1002,,11,3,yard style cafe,6320 zuni rd se,albuquerque,nm,87108,yard style cafe llc,,6320,zuni,rd,se,mobile food unit,2020-12-08 00:00:00,covid response,dagc35evk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,66,5
119622,106810,,607,,11,3,7 eleven #749,5720 zuni blvd se,albuquerque,nm,87108,scs beverage inc,,5720,zuni,blvd,se,retail - self service & prepackage foods,2020-11-02 00:00:00,covid response,da0yphge9,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,66,5
122974,21242,,406,,11,3,starbucks coffee 5791,1000 rio grande blvd nw ste d,albuquerque,nm,87104,starbucks corp,,1000,rio grande,blvd,nw,food service establishment,2021-02-04 00:00:00,covid response,dahwdu8m4,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,67,5
50270,2546,5052691356.0,406,,11,3,golden pride chicken,10101 central av ne ,albuquerque,nm,87123,golden pride chicken,restaurant,10101,central,av,ne,food service establishment,2021-02-17 00:00:00,covid response,dap9tsr0z,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,67,5
106533,95593,5057970850.0,407,,35,3,comfort inn,5251 san antonio blvd ne,albuquerque,nm,87107,quality suites,,5251,san antonio,blvd,ne,limited menu,2020-12-31 00:00:00,covid response,dartu5tbr,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,67,5
127204,112745,6194906353.0,406,,11,3,last call mexican eatery,6261 riverside plaza ln nw ste a1,albuquerque,nm,87120,last call #3 llc,,6261,riverside plaza,ln,nw,food service establishment,2021-02-24 00:00:00,covid response,daseniveu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,67,5
91844,80274,5058314140.0,607,,35,3,circle k 8935,5311 quail av nw ,albuquerque,nm,87120,circle k stores inc,convienence store,5311,quail,av,nw,retail - self service & prepackage foods,2021-01-19 00:00:00,covid response,da0f3vl3d,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,67,5
107757,96696,5052472503.0,406,,11,3,pericos de albuquerque,109 yale se,albuquerque,nm,87106,pericos de albuquerque,,109,yale,,se,food service establishment,2020-11-03 00:00:00,covid response,dar8ru8oc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,68,5
110178,98743,5054407251.0,406,,11,3,baskin robbins,2201 central av nw,albuquerque,nm,87104,icecrm cones llc,,2201,central,av,nw,food service establishment,2020-12-09 00:00:00,covid response,daisrkdkx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,68,5
90924,610,5053454900.0,406,,35,3,dions pizza,6308 4th st nw ,albuquerque,nm,87107,peter defries corp,restaurant,6308,4th,st,nw,food service establishment,2020-11-09 00:00:00,covid response,da2eqento,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,68,5
126257,112213,5052427490.0,406,,11,3,the copper lounge,1504 central av se,albuquerque,nm,87106,petros stavros inc,,1504,central,av,se,food service establishment,2020-11-05 00:00:00,covid response,daoxnljlc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,68,5
118846,106145,5058841147.0,406,,11,3,mariscos la playa,5210 a san mateo blvd ne,albuquerque,nm,87109,mariscos la playa inc,,5210 a,san mateo,blvd,ne,food service establishment,2021-01-06 00:00:00,covid response,daqoryfpd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,68,5
127044,112660,5052421855.0,406,,35,3,good 2 go stores,1401 broadway blvd se,albuquerque,nm,87102,good 2 go stores llc,,1401,broadway,blvd,se,food service establishment,2021-03-15 00:00:00,covid response,dadmekbto,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,69,5
106413,91280,,406,,11,3,chipotle mexican grill 1698,8120 san pedro dr ne,albuquerque,nm,87113,chipotle mexican grill of colorado llc,,8120,san pedro,dr,ne,food service establishment,2021-01-12 00:00:00,covid response,dasipodig,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,69,5
124903,111409,5052922516.0,607,,35,3,kicks 66,1200 wyoming blvd nw,albuquerque,nm,87112,shwan llc,,1200,wyoming,blvd,nw,retail - self service & prepackage foods,2020-12-09 00:00:00,covid response,damor70ea,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,69,5
23121,21322,5058903406.0,406,,11,3,thai cuisine restaurant,"6200 coors blvd nw e3, e4",albuquerque,nm,87120,thai cuisine teriyaki queen llc,restaurant,6200,coors,blvd,nw,food service establishment,2020-11-25 00:00:00,covid response,dazfdolue,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,69,5
126005,112088,8155082720.0,406,,11,3,subway 49976,4451 osuna rd ne,albuquerque,nm,87109,summit subway llc,,4451,osuna,rd,ne,food service establishment,2021-02-10 00:00:00,covid response,da8f4nxew,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,69,5
118948,106233,5058887555.0,406,,11,3,jersey mikes #39002,6060 san mateo blvd ne,albuquerque,nm,87109,m and m tacos llc,,6060,san mateo,blvd,ne,food service establishment,2021-01-05 00:00:00,covid response,da9bvldxk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,70,5
128103,113304,5053045995.0,406,,11,3,rio grande beef jerky co,4501 4th st nw ste e,albuquerque,nm,87107,bridgette lueras,,4501,4th,st,nw,food service establishment,2021-02-17 00:00:00,covid response,da2kyv8ox,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,70,5
127470,112917,5058986280.0,411,,11,3,vara,315 alameda blvd ne,albuquerque,nm,87113,vara llc,,315,alameda,blvd,ne,food processor ii,2021-02-26 00:00:00,covid response,dacqand67,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,70,5
106881,83197,,606,,11,3,dds discount 5206,3211 coors blvd sw ste a5,albuquerque,nm,87121,ross dress for less inc,,3211,coors,blvd,sw,retail - prepackage only,2020-12-17 00:00:00,covid response,daqfqkij2,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,70,5
125994,112081,5055085569.0,402,,11,3,preschool impressions llc,4301 atrisco dr nw,albuquerque,nm,87120,preschool impressions llc,,4301,atrisco,dr,nw,childcare,2021-01-26 00:00:00,covid response,dau2undzd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,70,5
73704,17250,5058849050.0,603,,11,3,quality foods inc,500 broadway blvd se ,albuquerque,nm,87102,quality foods,food services,500,broadway,blvd,se,warehouse,2021-01-28 00:00:00,covid response,dauzxfdmx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,71,5
118948,106233,5058887555.0,406,,11,3,jersey mikes #39002,6060 san mateo blvd ne,albuquerque,nm,87109,m and m tacos llc,,6060,san mateo,blvd,ne,food service establishment,2021-01-05 00:00:00,covid response,da9bvldxk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,71,5
9563,8395,5058819353.0,406,,35,3,billys long bar,4800 san mateo blvd ne #c,albuquerque,nm,87109,mccclxxi llc,bars/restaurant,4800,san mateo,blvd,ne,food service establishment,2021-01-21 00:00:00,covid response,dabyinpny,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,71,5
3851,3178,5058565232.0,606,,11,3,gnc store 6643,6300 san mateo blvd ne ,albuquerque,nm,87109,general nutrition corporation,retail vitamins,6300,san mateo,blvd,ne,retail - prepackage only,2021-01-05 00:00:00,covid response,dazuzhr8i,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,71,5
37385,35063,5053459411.0,601,,11,3,costco wholesale 116,1420 renaissance blvd ne ,albuquerque,nm,87108,costco wholesale corporation,bakery/grocery/rest,1420,renaissance,blvd,ne,retail -grocery,2020-12-07 00:00:00,covid response,dabf7rznx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,71,5
18988,17383,5058907113.0,406,,11,3,rudys country store & bbq,10136 coors blvd nw ,albuquerque,nm,87114,casa roja ii inc,restaurant,10136,coors,blvd,nw,food service establishment,2020-10-31 00:00:00,covid response,dalukj9vu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,5
2057,1808,5057247060.0,406,,11,3,presbyterian hosp kitchen/drs,1100 central av se ,albuquerque,nm,87106,presbyterian health care services,inst kitchen/rests,1100,central,av,se,food service establishment,2021-03-09 00:00:00,covid response,da5w0qgfo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,5
127834,113115,5052431881.0,406,,11,3,grandmas diner llc,2500 broadway blvd se,albuquerque,nm,87102,brenda keiser,,2500,broadway,blvd,se,food service establishment,2020-12-14 00:00:00,covid response,dajgqoghc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,5
12139,10857,5058363330.0,602,,11,3,nelson meats,929 old coors blvd sw sw,albuquerque,nm,87121,nelson meats,meat market,929,old coors,blvd,sw,meat market,2020-11-17 00:00:00,covid response,daguktww5,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,5
16971,15442,5052555454.0,406,,11,3,saggios,107 cornell dr se ,albuquerque,nm,87106,saggio's,restaurant,107,cornell,dr,se,food service establishment,2021-03-22 00:00:00,covid response,dazpy0mid,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,72,5
127282,112802,5052344255.0,1002,,11,3,gods warehouse,8011 central av ne,albuquerque,nm,87108,charles aragon,,8011,central,av,ne,mobile food unit,2020-12-28 00:00:00,covid response,da8dsh5vo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,5
73829,67587,5058425099.0,406,,11,3,sushi king llc,118 central av sw ,albuquerque,nm,87113,sushi king llc,restaurant,118,central,av,sw,food service establishment,2020-12-08 00:00:00,covid response,dadykm6rf,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,5
122971,109714,5052429661.0,406,,11,3,la familiar de patty,1611 4th st nw,albuquerque,nm,87102,la familiar de patty,,1611,4th,st,nw,food service establishment,2021-01-22 00:00:00,covid response,dahxkhcgs,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,5
128328,113498,5054809800.0,406,,11,3,135 degrees bbq,1909 bellamah av nw,albuquerque,nm,87104,135 degrees bbq,,1909,bellamah,av,nw,food service establishment,2021-02-22 00:00:00,covid response,damlqlcja,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,5
127041,112657,5058316463.0,406,,11,3,pizza 9,2641 coors blvd nw ste e,albuquerque,nm,87120,donna llc,,2641,coors,blvd,nw,food service establishment,2021-01-28 00:00:00,covid response,da0cezca0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,73,5
127644,113015,5052426121.0,406,,11,3,new mexico beef jerky & chicharronne burrito express,1425 4th st nw,albuquerque,nm,87102-1420,new mexico beef jerky company llc,,1425,4th,st,nw,food service establishment,2020-12-28 00:00:00,covid response,dahqmkpn0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,5
127759,113080,5052438657.0,406,,35,3,lan zhou hand pulled noodle llc,2108 central av se,albuquerque,nm,87106,jin huan li,,2108,central,av,se,food service establishment,2020-11-19 00:00:00,covid response,datsglyz6,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,5
121716,108568,8188713084.0,406,,35,3,the cheesecake factory,6600 menaul blvd ne ste 600,albuquerque,nm,87110,cheesecake factory restaurants inc,,6600,menaul,blvd,ne,food service establishment,2021-03-17 00:00:00,covid response,dasvh0hv2,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,5
127340,112849,5054451545.0,406,,11,3,nexus brewery,1511 broadway blvd se,albuquerque,nm,87102,nexus brewery llc,,1511,broadway,blvd,se,food service establishment,2021-03-17 00:00:00,covid response,dacf560t6,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,74,5
121716,108568,8188713084.0,406,,35,3,the cheesecake factory,6600 menaul blvd ne ste 600,albuquerque,nm,87110,cheesecake factory restaurants inc,,6600,menaul,blvd,ne,food service establishment,2021-03-17 00:00:00,covid response,dasvh0hv2,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,74,5
36048,10281,5052994155.0,406,,11,3,mcdonalds 4654,2200 central av se ,albuquerque,nm,87108,lpg enterprises inc,restaurant,2200,central,av,se,food service establishment,2020-12-07 00:00:00,covid response,daeshzofi,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,5
